Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
2011-07-18,46.228241,45.135895,55.737732,82.165085,11.926661,75.070816,34.121578,,113.487923,29.266342,128.833206,16.955368,51.613018,31.127443,24.870392,65.49897,74.384537,26.508924,21.513172,18.191641,14.161416,48.717281,44.407078,45.731323,45.123241,18.868206,24.678522,33.44334,42.761951,60.069935
2011-07-15,45.130054,45.557961,57.124157,83.003502,12.042528,75.042557,34.579468,,114.216255,29.446732,129.024292,17.02387,51.88995,31.244661,25.02231,65.560341,75.068626,26.83757,21.666901,18.404385,14.240733,48.9286,44.761852,46.847916,45.140602,19.013889,24.752472,33.652008,43.010563,60.324326
2011-07-14,44.245792,45.179855,57.052044,81.652481,11.918936,73.968376,34.852436,,113.979301,29.487751,128.061432,16.947771,52.051525,31.533829,25.074186,65.813454,74.683357,27.121418,21.416077,18.456575,14.3561,48.754997,44.508434,46.710361,45.40118,18.840355,24.79281,33.828587,43.010563,59.771927
2011-07-13,44.276707,45.681057,57.837418,82.457001,12.027079,74.265221,34.834827,,114.005646,29.627151,128.127579,17.107584,52.028442,30.963318,25.218695,65.161514,75.634766,26.912268,21.54553,18.47463,14.41379,48.785191,44.685841,47.309097,44.932152,19.011749,24.833147,34.342232,43.323345,59.946388
2011-07-12,43.748634,46.076759,57.645065,81.159142,12.050253,73.770515,34.473804,,114.347839,29.610748,127.929108,17.084751,51.566853,30.783567,25.140884,65.184502,75.391014,26.613497,21.472715,18.310057,14.420991,48.702164,44.832806,47.195831,44.654198,18.788937,24.933983,34.14962,43.259174,59.517559
2011-07-11,43.779568,45.96244,58.783066,82.092712,11.918936,73.784668,34.535446,,115.848366,29.815752,128.619995,17.389153,51.751488,30.814821,25.233513,65.460625,75.925697,26.650839,21.54553,18.350195,14.449838,48.845581,45.172375,47.1311,44.245964,18.831778,24.954147,34.855877,43.203041,59.524834
2011-07-08,44.485714,46.665916,60.161488,83.800468,12.158399,74.830551,35.143024,,117.656059,30.02895,129.72258,17.5718,51.982285,31.838612,25.448421,65.652359,76.759155,26.979496,21.780167,18.71347,14.536361,49.004066,45.790684,47.462841,45.236168,19.223845,25.196157,35.369526,43.371464,59.902775
2011-07-07,44.175301,47.123154,60.898773,84.726402,12.281992,75.325203,34.993328,,118.472137,30.381554,129.715195,17.678339,52.251541,32.291882,25.474367,66.005173,77.034401,26.688185,21.658806,18.79776,14.586843,49.019154,46.317768,47.657028,45.713879,19.313822,25.155827,35.425701,43.700268,59.859146
2011-07-06,43.502525,46.393322,59.897026,83.549995,12.019356,74.258133,34.843639,,117.489311,29.987951,130.619263,17.313053,51.966892,31.697937,25.392845,65.851761,76.460396,26.538797,21.302811,18.534842,14.98341,48.830482,45.826153,47.422386,46.148182,18.896053,25.236504,34.815742,43.082733,59.284992
2011-07-05,43.214375,46.015221,59.424198,82.297638,12.104324,74.286392,35.195869,,118.024628,30.004362,128.943466,17.077141,52.020748,32.065235,25.307625,65.683044,75.595444,26.508924,21.060093,18.412413,14.98341,48.498402,45.36496,47.357658,45.904964,18.921761,25.097013,34.294079,42.818081,59.306797
2011-07-01,42.451332,46.024006,59.520355,82.441833,12.204744,73.55851,34.975719,,119.911209,30.119141,128.289291,17.145634,51.77457,32.495068,25.229811,65.690704,76.012199,26.591084,21.051998,18.428467,14.961779,48.505955,45.679184,47.826942,46.148182,18.846781,25.083731,34.374332,42.914314,59.604778
2011-06-30,41.512661,45.461231,59.247883,80.802406,12.012361,72.675156,34.376938,,116.787315,29.700947,126.091576,16.864056,51.174507,31.79954,24.93338,64.67067,74.581123,26.359533,21.035822,18.059177,14.853623,47.97765,44.858143,47.23629,44.801865,18.051943,24.705488,34.077381,42.617588,59.146904
2011-06-29,41.311077,44.775368,58.278183,78.449539,11.804588,71.572754,33.769356,,116.295914,29.504139,125.34922,16.278074,51.012939,31.418932,24.718473,64.862373,73.212944,26.217609,20.728373,18.019039,14.904098,47.207832,43.824242,47.390022,44.76712,18.546841,24.367064,33.515575,42.216606,58.325619
2011-06-28,41.46196,43.649826,57.773289,78.813843,11.642988,70.91552,33.390717,,113.42646,29.569752,124.959686,16.354176,50.705231,30.712097,24.466511,64.693649,73.142181,26.075699,20.87401,18.043121,14.817572,47.336132,43.864788,46.564724,44.966885,16.128067,24.267517,33.379139,42.128376,57.874996
2011-06-27,41.063732,43.404503,57.396641,76.5065,11.581426,69.890831,33.522797,,114.69886,28.864529,123.203003,16.240023,50.197475,30.976191,24.162666,63.136711,72.536713,25.791859,20.388569,16.38131,14.543571,47.41161,43.246471,46.297703,44.324146,15.830266,24.154705,33.483475,41.935898,56.632179
2011-06-24,40.36005,42.353119,57.108131,75.906906,11.489083,69.184158,33.091331,,114.87439,28.766127,121.32869,16.133484,50.051304,30.673279,24.058918,62.768585,71.467361,25.806799,19.660402,16.293005,14.47868,47.238022,42.739666,45.860786,43.829041,15.718861,23.889265,33.218613,42.032135,55.803619
2011-06-23,40.963558,43.115372,57.100124,76.31675,11.904627,70.215912,33.302662,,116.146744,29.233534,122.100456,16.521603,50.520576,31.123768,24.077442,63.113716,72.607498,26.120514,19.927389,16.49571,14.889678,47.89463,43.140038,46.249157,44.42836,16.134491,23.922453,34.181713,42.737896,57.010105
2011-06-22,39.897514,43.676113,57.797348,76.013168,11.819977,71.424347,33.734138,,118.042152,28.643126,121.777054,16.285686,50.828327,31.605343,24.603613,63.389809,72.9692,26.493986,19.943575,16.447544,14.622886,48.347458,43.302223,46.378613,44.975567,15.995234,23.849457,34.229874,42.513332,58.013103
2011-06-21,40.230194,43.413239,59.287964,76.954308,11.935407,71.791801,34.147995,,119.30574,29.053135,122.173935,16.475935,51.151413,31.776234,24.551727,63.504841,73.464577,26.725533,20.032574,16.96134,14.731049,48.46822,43.363037,46.993561,45.357761,16.065939,23.882633,34.735489,42.737896,58.558189
2011-06-20,38.995956,42.826229,59.720711,74.517952,11.650683,70.604591,33.663692,,118.586227,28.511917,121.291924,16.232414,51.166817,31.442221,24.392405,63.420509,72.780479,26.733002,19.797943,16.704437,14.615679,49.124825,43.352901,46.580902,44.532597,15.864542,23.657011,36.260391,42.537392,57.933147
2011-06-17,39.606884,42.493301,59.432205,72.825394,11.519863,70.081627,33.49638,,120.420197,28.315117,120.865685,16.125874,50.997562,31.690794,24.314594,63.290119,72.16716,26.434229,19.628035,16.278955,14.608468,48.822937,42.861298,46.864101,43.394737,15.94596,23.564112,35.851067,42.360943,57.43166
2011-06-16,40.212875,42.414455,59.311996,72.453484,11.581426,70.265381,33.469967,,119.41983,28.290524,119.564629,16.300905,51.020645,31.349024,24.266418,62.745556,72.009895,26.277372,19.417685,16.114384,14.594048,48.498402,42.749794,46.734631,43.134167,16.042362,23.384939,35.618324,42.368965,57.577011
2011-06-15,40.409512,41.424389,59.183762,72.59771,11.41982,69.544556,33.804577,,118.331734,27.782116,119.314735,16.300905,50.897552,31.597569,24.073738,62.308384,71.577446,26.269897,19.207321,16.134443,14.557999,48.121044,42.202431,46.556629,42.864914,16.033796,23.305309,35.14481,41.959965,57.170021
2011-06-14,41.113205,42.186638,59.816872,74.27507,11.60451,71.092178,33.980694,,120.306122,28.495527,120.63047,16.605314,51.620701,32.319942,24.310877,62.484791,72.804047,26.620955,19.595675,16.505741,14.839204,48.875759,42.58255,47.45475,43.082054,16.267321,23.610561,35.393608,42.433132,58.420094
2011-06-13,40.390961,42.265511,58.454498,72.438293,11.589121,69.912064,33.786964,,120.683441,27.273697,119.932159,16.278074,51.228355,32.366558,24.129324,61.917233,71.789749,26.389416,19.450041,16.158529,14.752673,48.883308,41.949036,47.543758,42.656445,16.038084,23.643738,34.91206,42.200554,57.584305
2011-06-10,40.304398,41.827423,58.254147,73.462952,11.635292,70.434975,33.901443,,119.270645,27.241152,119.939514,16.270464,50.843689,31.88497,23.88106,61.633469,71.341553,26.195206,19.183052,15.987936,14.500312,48.830482,41.913551,47.907841,42.917015,16.001667,23.351765,34.486698,42.280754,57.984024
2011-06-09,40.995716,42.344353,59.448254,75.337692,11.781501,71.537415,34.667526,,117.173416,27.941099,121.159637,16.559652,51.374523,31.830599,24.063675,62.323711,72.308693,26.601629,19.385317,16.190641,14.961779,49.064453,42.618015,49.420902,43.950638,16.374441,23.670284,34.992317,43.002544,59.001526
2011-06-08,41.088474,42.142841,59.183762,74.411705,11.773809,70.632843,34.544243,,115.471069,27.753899,120.79213,16.605314,50.882168,31.372326,23.88471,62.239346,71.483093,26.446444,19.369135,16.076244,14.911311,48.943695,42.085873,49.105347,41.866028,16.434429,23.822912,34.655235,43.058681,58.696285
2011-06-07,41.063732,42.834999,59.448254,75.808228,11.935407,70.293648,34.649914,,116.699577,27.941099,120.314392,16.787951,50.389805,31.628653,23.811668,62.231709,71.435898,26.28388,19.466228,16.437502,14.954573,49.102169,42.192299,49.210529,41.666248,17.100714,23.47785,34.454586,43.170956,58.143921
2011-06-06,41.805752,42.738625,59.768803,75.79306,12.304783,70.442055,34.693939,,117.498093,27.908543,121.09346,16.612917,50.812916,31.481075,23.892017,61.894211,71.255035,26.276493,19.425766,16.010006,14.954573,49.434258,42.425434,49.073906,41.822598,16.753647,23.365032,34.462616,43.114826,58.354702
2011-06-03,42.473591,43.176689,59.977158,76.73423,12.320174,71.37487,34.676334,,118.752907,28.185268,121.314018,16.536818,50.843689,32.288868,23.93219,61.771511,71.317963,26.468613,19.344866,16.128428,15.026681,49.381428,42.187233,49.170345,42.430618,16.95289,23.643738,34.631165,43.034615,59.001526
2011-06-02,42.80254,43.886372,60.658352,77.561516,12.504861,71.459679,35.275112,,117.919289,28.559664,122.078384,16.810787,51.143738,32.319942,24.118443,61.932571,71.91555,26.712463,19.595675,16.28698,15.142043,49.819164,42.719402,49.170345,42.758503,17.289249,24.002087,34.687336,42.9464,59.110584
2011-06-01,42.729584,43.728676,60.385876,76.840469,12.604897,72.427841,35.574501,,119.490051,28.811966,122.423851,16.74229,51.143738,32.436451,24.381395,62.108986,71.899818,26.78636,19.765581,16.238804,15.17809,50.113506,42.724457,49.186417,41.858154,16.9636,24.068443,34.767601,43.547894,59.619328
2011-05-31,43.016495,45.209373,62.533646,80.301506,12.928101,74.137993,36.657589,,123.491478,29.528196,124.165871,17.130409,51.766865,33.586018,24.399656,62.538475,74.211555,27.155821,20.234838,16.693455,15.466516,50.566345,44.483112,49.893681,42.377575,17.366375,24.506409,35.016388,44.285713,60.66592
2011-05-27,41.727859,44.797577,61.70018,79.390694,12.66646,72.936638,36.560726,,121.675026,29.30031,123.114799,16.902102,51.366833,33.236492,24.2901,62.59985,73.496048,26.756794,20.032574,16.727068,15.091568,49.962551,43.753288,49.443604,41.814846,17.09643,24.333878,35.080601,43.868694,60.055408
2011-05-26,41.429794,44.403324,61.435707,79.079475,12.504861,73.042618,36.094032,,119.261864,29.454939,122.879578,17.122807,50.397514,32.972404,24.359488,62.753235,72.984947,26.882416,19.959755,16.618343,15.069939,49.955025,43.783699,49.194466,41.29541,16.987169,24.294062,35.072571,43.804523,59.88097
2011-05-25,41.649929,44.16674,61.163219,78.366058,12.458689,72.96492,36.2173,,119.244392,29.813068,123.298515,17.259787,50.559055,32.832588,24.436184,62.973995,72.882698,27.111481,19.571405,16.444389,14.98341,50.098419,43.717823,49.395374,41.442585,16.871479,24.154705,35.425701,43.756409,59.568447
2011-05-24,41.082294,44.298172,60.562191,77.075768,12.520249,72.272354,36.182087,,119.331902,29.747952,123.474953,17.206516,50.170071,32.886959,24.640699,62.913094,72.316544,27.244486,19.539036,16.669735,14.795945,50.573891,43.393456,49.041763,41.520508,16.625103,24.486504,35.546093,43.932835,59.081493
2011-05-23,41.355602,44.788799,61.131184,77.333824,12.581815,71.63636,36.243721,,118.894279,29.967697,123.673393,17.39677,50.0023,33.050068,24.648001,62.806519,72.725441,27.266663,19.555223,16.529387,14.846416,50.604076,43.63166,49.379307,42.559395,16.479412,24.453327,35.714619,44.285713,58.630871
2011-05-20,41.457008,44.850155,62.124924,79.18576,12.72033,72.484352,36.54311,,118.150345,30.154894,125.069969,17.670731,50.101437,33.500576,24.943825,62.677101,73.566803,27.384893,19.814125,16.812059,14.918523,50.838039,44.346256,50.030308,43.061516,16.760071,24.652401,35.610287,44.341858,59.284992
2011-05-19,42.113697,45.402122,62.525616,79.921982,12.820368,73.40303,36.437454,,121.957619,30.431618,125.385971,17.914253,50.635326,34.176342,25.002256,62.814129,74.471039,27.621353,20.000206,17.021589,15.163674,50.913517,44.650364,50.480381,43.76276,17.062153,24.765219,35.497925,44.494228,59.837372
2011-05-18,42.032082,44.736248,61.820396,79.884026,12.812674,72.689308,36.472668,,123.270508,30.488598,125.275757,18.172998,50.719238,34.238472,24.943825,62.045223,73.865578,27.769135,19.975939,16.768572,15.271833,50.853127,44.168884,50.633083,43.814682,17.141422,24.612585,35.465836,44.253643,59.408554
2011-05-17,41.570786,44.4734,61.451748,77.478012,12.804976,70.957939,36.111637,,123.244263,30.439764,125.319824,17.921858,50.642956,34.028767,24.830605,61.611275,73.370201,27.540068,19.838394,16.780432,15.242989,50.883312,44.265171,50.287487,43.277954,17.13928,24.625864,35.41367,44.542355,58.441898
2011-05-16,41.219566,43.868855,62.32526,80.521591,12.774199,71.283012,36.041191,,123.060471,30.097931,124.114395,17.990355,50.620079,33.306393,24.772175,61.771168,74.620926,27.562233,19.749393,16.855547,15.127621,50.521065,44.799454,50.584862,43.433777,16.998932,24.532955,36.06918,44.959389,58.318352
2011-05-13,42.109985,43.360695,63.335052,80.703758,12.989666,71.801941,36.560726,,123.813232,30.122341,124.893501,17.815323,50.810757,33.516113,24.899994,61.466629,75.050865,27.39967,20.119144,17.051249,15.084358,50.460674,44.849854,50.094597,43.243313,16.992563,24.725397,35.949276,44.686722,58.776234
2011-05-12,42.86068,43.404503,63.639587,82.449425,13.02814,72.061409,36.613556,,124.942276,30.350225,126.59874,18.043631,51.245499,34.246243,24.947475,61.405739,75.551155,27.488335,20.352249,16.71916,15.062732,50.445568,45.147247,51.316235,43.355865,16.996811,24.838207,35.917305,44.686722,58.907063
2011-05-11,42.94231,43.658581,63.375141,83.474052,13.682242,71.71077,36.560726,,129.432312,30.301403,124.584793,17.815323,50.772606,34.354984,24.585913,60.530266,74.667824,27.067152,20.384407,16.339628,14.860835,49.751244,45.122047,50.834011,43.303917,16.871347,24.725397,35.245792,44.245617,58.957947
2011-05-10,43.216854,43.956467,63.735748,85.667557,13.689937,73.183426,38.665249,,131.637955,30.333956,125.231628,17.526138,50.154831,35.077347,24.593222,60.68251,74.816368,27.170605,20.633579,16.505667,14.896885,49.607845,45.26823,51.324268,43.728123,17.086123,24.93111,34.774147,44.241611,60.229824
2011-05-09,42.988056,43.973991,63.488609,84.749168,13.543727,72.99408,37.952,,130.517578,30.081646,124.290794,17.320665,50.055676,34.921997,24.450785,60.378002,75.035217,26.956308,20.762192,16.389044,14.71121,49.162563,45.122047,50.946526,43.693493,16.981918,24.712126,34.454376,43.899014,60.114208
2011-05-06,42.871822,43.982746,63.225536,83.747299,13.512946,72.145546,37.916775,,131.375412,30.106068,124.136452,17.693563,49.781105,34.984138,24.432528,59.913616,74.73037,26.889809,20.794342,16.213114,14.675504,49.260674,44.965794,50.978672,43.390476,16.886234,24.738668,33.846832,43.835281,59.760063
2011-05-05,42.882938,43.386982,62.539951,83.02626,13.451383,71.963226,37.590969,,131.646713,30.122341,123.269135,17.967531,49.582821,35.08511,24.359488,59.837475,74.198814,26.78636,20.730034,16.329737,14.561243,49.721043,44.623047,50.633083,42.922993,16.735249,24.63249,33.974739,43.875118,59.70948
2011-05-04,43.231686,43.544678,62.850842,84.073662,13.443685,73.407806,37.529331,,132.618256,30.268848,124.849686,17.883814,50.08617,35.341438,24.637045,60.195286,75.199402,27.015434,20.947063,16.365324,14.739778,50.166348,45.051476,51.06707,42.905678,16.962786,24.997461,34.198559,44.114136,61.292206
2011-05-03,43.062275,43.719913,63.384991,85.971153,13.397514,74.452698,37.925591,,132.924606,30.399061,126.496117,17.540594,50.536171,35.667679,24.790428,60.096329,75.691864,26.904579,20.746115,16.141951,14.596952,49.592754,45.288383,51.476963,43.009575,17.01169,25.083731,34.470371,44.185833,61.877609
2011-05-02,42.824818,43.50087,63.400944,86.806053,13.528336,75.862213,38.101688,,132.42569,30.399061,125.969254,17.298967,50.498043,35.092888,24.732,59.867928,75.762199,26.830692,20.625542,16.256601,15.01115,49.192745,45.363987,51.050999,43.182716,16.828817,24.924469,33.822849,43.851227,62.853218
2011-04-29,43.300945,43.001465,63.600227,87.595413,13.482165,76.745834,37.952,,132.171844,30.236284,124.820419,17.48019,50.124332,35.442432,24.637045,59.616718,75.988914,26.56468,20.834534,16.272413,14.975443,48.981434,45.152294,50.858124,42.619991,16.611917,25.070456,34.150616,43.80341,63.583172
2011-04-28,42.882938,42.510818,62.619675,85.492996,13.30517,76.304024,37.881557,,131.813004,30.496735,124.966743,17.215912,49.864998,35.613293,24.618788,59.403557,76.004532,26.431675,21.469536,16.321831,14.875459,48.679527,44.864983,50.681305,42.50745,16.514103,25.395618,34.510338,43.572372,63.120613
2011-04-27,43.303425,41.72229,60.682484,85.470222,13.228217,76.416222,37.494114,,133.791107,30.374653,124.666725,17.087547,50.009918,35.341438,24.469048,59.281742,75.410454,26.328215,21.204273,16.035208,14.732638,48.317265,44.285336,50.030308,41.736938,16.775658,25.382355,34.278511,43.357254,63.438644
2011-04-26,43.336811,41.266685,60.2281,84.961685,13.482165,76.261948,37.273975,,134.149948,30.285124,123.291084,16.974285,49.537045,35.046288,24.443487,58.573753,74.99614,25.907026,21.051561,15.805912,14.418419,47.777645,44.285336,49.339119,40.992413,16.750135,24.970924,34.270523,42.950932,63.178429
2011-04-25,43.657127,41.222885,59.70993,82.616417,13.158962,75.329292,36.921753,,133.204666,30.56999,122.691086,16.566538,48.896378,34.650146,24.739302,58.718361,73.573441,25.367603,20.585358,15.835555,14.382711,47.433331,43.619999,49.652554,41.304073,16.535364,24.546228,33.934776,42.520702,62.311203
2011-04-21,43.371437,41.275452,60.140404,83.049026,13.035835,75.827148,37.221142,,134.360001,30.765322,123.137444,16.204094,48.865875,34.704529,24.790428,58.550903,73.417107,25.153303,20.513014,15.85137,14.132762,47.358479,43.902252,49.282867,41.390656,16.537487,24.493137,34.126621,42.688023,62.412392
2011-04-20,42.346214,41.17907,59.845444,82.183792,13.02814,75.60276,37.018616,,133.651062,30.879257,120.554344,16.166344,49.109932,34.61132,24.779476,59.685226,73.29203,25.153303,20.705927,15.82765,14.561243,47.695309,43.297401,47.522762,38.29998,16.452431,25.077103,34.022705,42.775665,61.899277
2011-04-19,41.783489,40.863667,58.314835,80.195221,12.781892,73.912727,36.41103,,132.915833,30.740908,121.029953,14.995969,47.813358,34.681221,24.501915,58.314896,71.806831,24.939024,20.215601,15.562775,14.661225,47.800117,41.513088,46.759247,38.057579,16.144094,24.712126,33.870827,42.504765,60.562263
2011-04-18,41.040241,40.355492,58.027843,78.532349,12.874236,73.281593,36.278942,,134.596298,30.732758,121.425171,14.814747,46.112545,34.145264,24.582262,58.619411,71.486328,25.072025,20.159338,15.533121,14.568382,47.904881,41.18042,47.426304,37.702625,16.093061,24.758574,33.295238,42.472904,60.056358
2011-04-15,40.497334,40.521961,57.876369,81.034203,13.105094,74.501778,36.560726,,135.777939,31.066456,121.622704,14.912909,46.188824,34.867649,24.837912,58.908714,72.557236,25.500612,20.392443,15.562775,14.661225,48.039616,42.062492,48.061245,38.940628,16.261051,25.116913,33.471123,42.664112,60.916397
2011-04-14,41.110729,40.197781,57.637226,81.313881,13.212831,73.54808,36.120441,,136.355545,30.797874,120.715355,14.784539,45.776955,34.929783,24.947475,58.672726,72.651054,25.0203,20.432629,15.829633,14.632659,47.380936,42.329639,47.92461,38.802109,16.227034,25.024015,33.135361,42.624283,60.302116
2011-04-13,41.569561,40.390537,57.501682,81.351654,13.274388,72.797722,36.719227,,140.189209,30.659513,119.968925,14.935558,45.456631,35.924004,24.571308,58.53566,72.588516,24.732122,20.601433,15.697188,14.61123,47.148899,42.445576,48.165726,38.377892,16.480072,25.010738,33.031441,42.727852,60.099754
2011-04-12,41.108269,40.32045,58.259029,80.550446,13.420601,73.057205,36.657589,,140.408005,30.732758,119.456795,14.920455,45.71595,36.226921,24.432528,58.360584,72.205482,24.798624,20.609468,15.458005,14.61123,47.074043,42.329639,47.972839,38.793453,16.380131,24.977558,32.991459,42.640213,60.114208
2011-04-11,40.910381,40.635864,58.801105,82.440056,13.443685,75.581734,36.886528,,141.327011,30.602535,119.968925,15.192286,45.654922,36.397793,24.615126,58.048466,73.323311,24.820793,20.882757,15.444163,14.761204,46.550068,42.833694,48.559528,38.369247,16.524738,25.116913,33.047421,42.0825,61.545143
2011-04-08,41.437222,40.548244,58.569935,83.006958,13.582203,76.900093,36.772057,,140.880646,30.488598,120.042145,15.116775,45.349854,36.382263,24.56765,57.888577,72.869919,24.879906,20.955101,15.297887,14.61123,46.333008,42.748001,47.884418,38.421188,16.314217,25.030645,32.783619,41.859436,62.116077
2011-04-07,41.810707,40.443115,59.22364,83.029617,13.782281,76.395172,37.018616,,142.140961,30.789742,120.283623,15.124326,45.365101,36.817242,24.629736,57.865753,72.846474,24.628674,21.059595,15.436259,14.518395,46.505177,43.025223,48.053192,38.464478,16.248293,25.05718,33.039433,42.225914,61.978771
2011-04-06,41.805752,40.548244,58.769234,83.89888,13.905403,76.198853,37.221142,,141.694611,30.521156,120.034882,15.063927,45.502388,37.003643,24.699127,58.406242,73.338943,24.64344,21.019407,15.550906,14.489832,46.228222,43.176434,48.173752,38.923306,16.161106,25.116913,32.9515,42.209995,61.559605
2011-04-05,41.910877,39.637051,58.378605,84.889023,13.251303,76.668671,37.362038,,139.086349,30.602535,119.99826,14.8827,45.609161,36.180328,24.640699,58.314896,73.002808,24.503052,20.721998,15.404633,14.604095,46.160858,43.04538,47.522762,39.035862,16.080297,25.145115,32.863571,42.018784,61.733047
2011-04-04,42.195332,39.637051,58.952572,85.697769,13.128181,75.897293,37.538136,,139.077637,30.496735,120.188515,14.716583,45.87611,35.9939,24.710093,58.155037,73.198235,24.584326,20.537123,15.301842,14.668365,46.60247,42.959702,47.92461,39.477379,15.999493,25.295809,32.639736,41.947071,61.335552
2011-04-01,42.612103,39.584694,59.000416,85.501259,13.112791,75.960381,37.731857,,140.241684,30.56999,120.203171,14.890252,45.372734,35.807476,24.549397,57.850525,72.799561,24.436541,20.480862,15.127893,14.554102,46.467751,43.005058,47.988911,39.486057,15.782598,25.204081,32.727661,41.53278,61.198242
2011-03-31,43.100601,39.445065,58.936634,84.163399,13.197438,75.378349,37.943199,,138.815079,30.163044,119.32505,15.237596,45.189682,35.614349,24.228004,57.92662,73.088791,24.392216,20.408522,14.96382,14.504115,46.108456,42.667339,47.804066,39.131092,15.655012,25.24995,32.088127,41.46904,60.800743
2011-03-30,43.115456,40.064655,58.833012,84.299446,13.335952,75.743019,38.172138,,139.22641,30.578131,119.712906,15.449012,45.288841,35.884739,24.118443,57.713482,72.283646,24.606504,20.585358,15.171376,14.525537,46.385414,42.455654,47.731728,39.304218,15.784726,25.197523,31.976229,41.716034,61.06094
2011-03-29,43.403591,39.837765,58.689518,83.551178,13.420601,75.294197,37.811104,,138.701248,30.683937,119.185997,15.313102,45.166817,35.552544,24.001579,57.378502,72.572876,24.222256,20.488901,15.094285,14.554102,45.868923,42.400196,47.627239,38.507763,15.353048,25.086149,31.920263,41.636368,60.164795
2011-03-28,43.339283,39.898861,58.434402,82.689522,13.182046,74.361542,37.44128,,136.950745,29.829329,118.081062,15.358407,45.182064,35.506187,23.749577,57.09684,72.010048,23.978401,20.424597,15.001376,14.475548,45.40485,42.072578,47.345951,37.979664,15.470009,24.732368,31.400652,41.58057,60.323784
2011-03-25,43.475327,39.785408,58.466297,82.455193,13.251062,74.880478,37.837532,,138.263672,30.456047,118.673805,15.381059,44.983757,35.428936,23.818979,57.287151,72.127319,24.067076,20.593384,15.153587,14.532678,45.569538,42.097778,47.40221,37.875771,15.329661,24.430988,31.688442,41.708057,60.432194
2011-03-24,42.662811,39.785408,58.003914,81.910995,13.312412,73.898712,37.740669,,139.961639,30.407207,117.107864,15.388605,45.021889,35.328503,23.625408,57.043545,72.369637,24.177919,20.746115,15.167422,14.496974,45.764149,41.714714,47.281651,37.919064,15.450871,24.358921,31.936262,41.899269,59.788963
2011-03-23,41.947987,39.287979,57.972027,80.694084,13.481116,73.968803,37.194721,,139.628967,29.804913,116.73468,15.320646,44.785458,35.228069,23.472029,56.739021,72.025673,24.111414,20.529089,15.264284,14.225596,45.591984,41.261059,46.960171,37.01004,15.308399,24.227884,31.840326,41.142391,59.695045
2011-03-22,42.196568,39.052361,57.278461,80.716759,13.381426,73.793526,36.490276,,140.731842,29.536335,115.61512,15.214939,44.838848,35.127647,23.194466,56.236603,70.90004,24.037527,20.33617,14.914407,14.239884,45.606956,40.767101,46.83963,37.001389,15.225466,24.208231,31.344687,41.429207,59.66613
2011-03-21,41.961586,38.677101,56.760296,81.321404,13.335418,73.765472,36.82489,,140.224182,29.650278,115.380951,15.245142,44.869354,35.251266,23.216373,56.15284,71.095467,23.934067,20.360294,15.189164,14.268449,45.883907,41.059452,47.378101,37.390961,15.302013,23.887207,33.551044,41.365456,59.868454
2011-03-18,40.894302,38.546207,55.086185,79.409142,13.143706,72.089447,36.305363,,140.005371,29.30031,114.071167,15.04882,44.671047,35.336227,22.898647,55.566639,69.555534,23.579382,19.934275,15.337427,14.411276,45.359947,40.404182,46.662804,36.880188,15.187187,23.481007,32.703674,41.046776,58.43029
2011-03-17,41.385277,37.891685,54.448437,77.942787,13.036348,71.696754,35.891495,,136.320557,29.104965,112.819839,15.026164,44.335468,34.424629,22.745256,55.878769,69.328835,23.232079,19.918201,16.883224,14.197032,45.232704,40.066483,47.161102,36.594486,15.189315,23.146875,32.91153,40.927277,58.654339
2011-03-16,40.812687,36.966644,53.962143,75.886909,13.074685,69.782318,35.750614,,135.12149,29.039862,111.95639,14.95821,43.976994,33.845222,22.496914,55.863552,68.437714,22.966063,19.926239,16.766594,13.782831,44.708733,39.481792,46.654766,36.239544,15.089371,22.472057,32.463856,40.935242,57.317333
2011-03-15,42.719685,38.083675,55.556534,76.151436,13.335418,70.988464,36.648773,,137.633438,29.536335,116.361534,15.237596,44.602409,34.463257,23.019171,57.188194,69.962006,23.542437,20.408522,16.867411,14.11134,45.40485,40.076572,47.032505,37.044678,15.140407,22.845499,32.831585,41.477005,58.820564
2011-03-14,43.725136,38.319305,56.393593,77.171822,13.688161,70.686951,37.194721,,138.666199,29.853754,118.095718,15.735946,45.098152,34.996311,23.351507,57.606915,71.150177,23.926687,20.64966,17.041367,14.14704,45.921341,40.696533,47.305771,37.36499,15.280755,23.048597,33.247276,41.684162,59.536026
2011-03-11,43.530972,38.642204,57.111065,75.599678,13.764847,70.076836,37.802307,,140.635513,30.228153,118.856697,15.7586,45.525272,35.336227,23.669237,58.413864,71.611382,24.185308,20.641615,17.231121,13.90424,46.026131,40.968723,47.321831,37.737251,15.418968,23.487558,33.519085,41.899269,59.34816
2011-03-10,42.873047,38.415302,56.832047,74.367645,13.741844,69.480774,37.397255,,140.276688,30.171175,118.556679,15.698195,45.46426,35.174004,23.501238,58.375824,70.36071,24.030138,20.424597,17.430779,13.825683,46.026131,40.787254,47.032505,37.910408,15.182938,23.847897,33.543064,41.947071,58.813343
